,id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel
871,1219,24,0,2210,Marié(e),Consulting,Consultant,1,1,1,0,4,3,1,2,1,1,3,0,0.13,1,1,3,1,17,2,Infra & Cloud,0,Occasionnel,0,0
872,1220,33,0,4539,Marié(e),Commercial,Cadre Commercial,1,10,10,7,2,3,2,3,1,2,3,0,0.12,0,1,3,1,25,3,Transformation Digitale,0,Frequent,0,1
873,1221,36,1,2741,Divorcé(e),Consulting,Consultant,1,7,7,7,3,1,1,3,3,3,3,0,0.14,0,1,4,1,6,4,Infra & Cloud,0,Occasionnel,1,7
874,1224,30,1,3491,Divorcé(e),Consulting,Consultant,1,10,10,7,3,3,2,3,1,2,3,0,0.13,0,3,4,1,7,4,Infra & Cloud,0,Occasionnel,8,9
875,1225,44,1,4541,Célibataire,Consulting,Assistant de Direction,1,20,20,11,4,3,2,4,2,3,4,0,0.25,0,0,3,1,29,4,Autre,0,Occasionnel,13,17
876,1226,20,1,2678,Célibataire,Commercial,Représentant Commercial,1,2,2,1,3,4,1,4,4,3,3,0,0.17,0,0,2,1,21,3,Marketing,0,Occasionnel,2,2
877,1228,46,1,7379,Divorcé(e),Consulting,Tech Lead,2,12,6,3,4,3,2,4,3,2,3,0,0.11,0,1,3,1,2,4,Entrepreunariat,0,Occasionnel,1,4
878,1231,42,1,6272,Marié(e),Ressources Humaines,Ressources Humaines,7,10,4,3,4,4,2,1,1,4,3,0,0.16,0,1,3,1,2,5,Transformation Digitale,0,Aucun,0,3
879,1233,60,1,5220,Divorcé(e),Commercial,Cadre Commercial,0,12,11,7,2,4,2,4,2,3,3,1,0.18,0,1,3,1,7,4,Marketing,0,Occasionnel,1,9
880,1234,32,0,2743,Marié(e),Consulting,Consultant,1,2,2,2,3,2,1,2,3,3,4,0,0.2,0,1,2,1,13,3,Autre,0,Frequent,2,2
881,1235,32,0,4998,Célibataire,Consulting,Assistant de Direction,4,10,8,7,4,3,2,3,4,3,3,1,0.14,0,0,2,1,2,2,Infra & Cloud,0,Frequent,0,7
882,1237,36,0,10252,Divorcé(e),Consulting,Tech Lead,2,17,7,7,3,1,3,1,3,3,4,1,0.21,0,1,2,1,1,3,Entrepreunariat,0,Occasionnel,7,7
883,1238,33,1,2781,Marié(e),Consulting,Assistant de Direction,0,15,14,10,1,3,1,4,2,3,3,0,0.13,0,1,5,1,9,3,Transformation Digitale,0,Occasionnel,4,10
884,1239,40,0,6852,Divorcé(e),Commercial,Cadre Commercial,7,7,5,1,2,2,2,2,2,4,3,0,0.12,0,1,2,1,10,3,Entrepreunariat,0,Occasionnel,1,3
885,1240,25,1,4950,Célibataire,Commercial,Cadre Commercial,0,5,4,3,3,3,2,4,2,3,3,0,0.14,0,0,4,1,10,4,Infra & Cloud,0,Occasionnel,1,1
886,1241,30,1,3579,Marié(e),Consulting,Assistant de Direction,0,12,11,9,4,3,1,2,1,3,4,1,0.21,0,1,2,1,1,3,Transformation Digitale,0,Occasionnel,5,7
887,1242,42,0,13191,Marié(e),Consulting,Directeur Technique,3,20,1,0,1,3,3,1,3,3,3,1,0.17,0,0,6,1,26,5,Transformation Digitale,0,Frequent,0,0
888,1243,35,0,10377,Marié(e),Commercial,Cadre Commercial,4,16,13,2,3,2,3,4,2,2,3,1,0.11,0,1,6,1,8,2,Marketing,0,Aucun,4,12
889,1244,27,1,2235,Marié(e),Consulting,Assistant de Direction,1,9,9,7,1,3,1,1,4,2,3,1,0.14,0,2,3,1,14,3,Infra & Cloud,0,Occasionnel,6,8
890,1245,54,0,10502,Divorcé(e),Consulting,Tech Lead,7,33,5,4,4,3,3,3,1,1,3,0,0.17,0,1,2,1,1,4,Infra & Cloud,0,Frequent,1,4
891,1246,44,0,2011,Marié(e),Consulting,Assistant de Direction,1,10,10,5,1,4,1,4,4,3,3,0,0.13,0,1,5,1,2,1,Infra & Cloud,0,Occasionnel,7,7
892,1248,19,0,1859,Célibataire,Consulting,Assistant de Direction,1,1,1,1,1,2,1,2,2,4,4,1,0.25,1,0,2,1,10,3,Transformation Digitale,0,Aucun,0,0
893,1249,29,0,3760,Divorcé(e),Consulting,Assistant de Direction,1,3,3,2,1,3,1,4,1,3,3,0,0.15,0,3,5,1,1,3,Infra & Cloud,0,Occasionnel,1,2
894,1250,54,1,17779,Marié(e),Consulting,Directeur Technique,3,36,10,9,4,3,4,4,1,3,3,0,0.14,0,0,2,1,3,3,Infra & Cloud,0,Occasionnel,0,9
895,1251,31,1,6833,Marié(e),Consulting,Manager,1,6,6,5,3,3,2,1,4,2,3,1,0.12,0,0,2,1,11,2,Transformation Digitale,0,Occasionnel,0,1
896,1252,31,0,6812,Célibataire,Consulting,Manager,1,10,10,9,3,2,2,1,2,3,3,0,0.19,0,0,2,1,24,3,Transformation Digitale,0,Occasionnel,1,8
897,1254,59,0,5171,Célibataire,Commercial,Cadre Commercial,5,13,6,1,3,2,2,4,4,3,3,0,0.17,0,0,2,1,3,3,Infra & Cloud,0,Occasionnel,0,5
898,1255,43,1,19740,Marié(e),Consulting,Directeur Technique,3,25,8,7,3,1,5,4,2,3,3,0,0.14,0,1,2,1,3,3,Infra & Cloud,0,Occasionnel,0,7
899,1256,49,1,18711,Marié(e),Consulting,Senior Manager,2,23,1,0,1,2,5,3,3,4,3,0,0.13,0,1,2,1,4,2,Transformation Digitale,0,Occasionnel,0,0
900,1257,36,1,3692,Marié(e),Consulting,Assistant de Direction,1,12,11,10,3,3,1,2,3,2,3,0,0.12,0,0,2,1,3,3,Entrepreunariat,0,Frequent,0,7
901,1258,48,1,2559,Célibataire,Consulting,Consultant,5,7,1,0,4,4,1,2,3,2,3,0,0.11,0,0,4,1,2,2,Entrepreunariat,0,Occasionnel,0,0
902,1259,27,1,2517,Divorcé(e),Consulting,Assistant de Direction,1,5,5,3,1,3,1,3,2,3,3,0,0.11,0,3,2,1,4,2,Infra & Cloud,0,Occasionnel,0,3
903,1260,29,1,6623,Divorcé(e),Consulting,Manager,1,6,6,0,3,3,2,4,2,3,3,1,0.11,0,2,2,1,7,3,Infra & Cloud,0,Occasionnel,1,0
904,1263,48,1,18265,Célibataire,Consulting,Directeur Technique,6,25,1,0,4,2,5,4,3,4,3,0,0.12,0,0,3,1,1,3,Infra & Cloud,0,Occasionnel,0,0
905,1264,29,0,16124,Divorcé(e),Consulting,Directeur Technique,3,9,7,7,4,2,4,4,2,2,3,0,0.14,0,2,2,1,1,3,Infra & Cloud,0,Occasionnel,1,7
906,1265,34,0,2585,Marié(e),Consulting,Assistant de Direction,0,2,1,0,3,4,1,3,4,2,3,0,0.17,0,0,5,1,20,3,Entrepreunariat,0,Occasionnel,0,0
907,1267,44,1,18213,Marié(e),Commercial,Senior Manager,7,26,22,9,2,3,5,2,3,3,3,0,0.11,0,1,5,1,5,3,Marketing,0,Occasionnel,3,10
908,1268,33,1,8380,Divorcé(e),Commercial,Cadre Commercial,0,10,9,8,4,4,3,3,4,3,3,1,0.14,0,2,3,1,10,5,Marketing,0,Occasionnel,0,8
909,1269,19,0,2994,Célibataire,Consulting,Assistant de Direction,1,1,1,0,2,4,1,4,4,3,3,1,0.12,0,0,2,1,25,3,Infra & Cloud,0,Occasionnel,0,1
910,1270,23,1,1223,Marié(e),Consulting,Assistant de Direction,1,1,1,0,4,3,1,3,4,3,4,0,0.22,0,1,2,1,1,2,Infra & Cloud,0,Occasionnel,0,1
911,1273,25,1,1118,Célibataire,Commercial,Représentant Commercial,1,1,1,0,3,1,1,4,4,3,3,1,0.14,1,0,4,1,24,1,Infra & Cloud,0,Frequent,1,0
912,1275,26,1,2875,Célibataire,Consulting,Assistant de Direction,1,8,8,5,3,3,1,4,2,2,4,1,0.2,0,0,2,1,4,2,Infra & Cloud,0,Occasionnel,2,2
913,1277,45,0,18824,Célibataire,Commercial,Senior Manager,2,26,24,10,1,1,5,2,1,3,3,1,0.16,1,0,2,1,2,3,Marketing,0,Occasionnel,1,11
914,1278,55,1,13577,Divorcé(e),Consulting,Manager,1,34,33,9,4,2,4,2,4,3,3,1,0.15,0,1,3,1,8,1,Transformation Digitale,0,Aucun,15,0
915,1279,21,0,2625,Célibataire,Consulting,Consultant,1,2,2,2,1,2,1,3,3,1,4,0,0.2,1,0,2,1,10,2,Infra & Cloud,0,Frequent,2,2
916,1280,46,0,18789,Marié(e),Commercial,Senior Manager,2,26,11,4,4,2,5,2,3,3,3,0,0.14,0,1,2,1,4,2,Marketing,0,Occasionnel,0,8
917,1281,34,0,4538,Célibataire,Commercial,Cadre Commercial,0,4,3,2,3,3,2,1,4,3,3,1,0.12,0,0,3,1,2,3,Marketing,0,Occasionnel,0,2
918,1282,51,1,19847,Divorcé(e),Commercial,Senior Manager,4,31,29,10,4,3,5,2,1,2,4,1,0.24,0,1,5,1,9,3,Infra & Cloud,0,Frequent,11,10
919,1283,59,1,10512,Célibataire,Consulting,Tech Lead,6,25,9,7,4,3,3,4,4,2,3,0,0.12,0,0,6,1,18,4,Transformation Digitale,0,Occasionnel,5,4
920,1285,34,0,4444,Divorcé(e),Consulting,Consultant,4,15,11,8,3,3,2,2,3,4,3,0,0.13,0,2,2,1,19,3,Transformation Digitale,0,Frequent,5,10
921,1286,28,1,2154,Célibataire,Consulting,Consultant,0,5,4,2,4,3,1,3,3,2,3,1,0.11,0,0,2,1,1,4,Transformation Digitale,0,Frequent,0,2
922,1288,44,1,19190,Divorcé(e),Consulting,Senior Manager,1,26,25,9,3,4,5,1,4,2,3,0,0.14,0,2,4,1,4,2,Infra & Cloud,0,Occasionnel,14,13
923,1289,34,1,4490,Marié(e),Ressources Humaines,Ressources Humaines,4,14,10,9,3,2,2,2,4,4,3,0,0.11,0,2,5,1,11,3,Infra & Cloud,0,Frequent,1,8
924,1291,35,1,3506,Marié(e),Consulting,Assistant de Direction,0,4,3,2,3,3,1,3,4,3,3,1,0.14,0,0,3,1,6,1,Infra & Cloud,0,Occasionnel,2,2
925,1292,42,0,2372,Marié(e),Consulting,Assistant de Direction,6,18,1,0,2,4,2,2,4,3,3,1,0.16,0,0,2,1,7,4,Transformation Digitale,0,Occasionnel,0,0
926,1293,43,0,10231,Célibataire,Commercial,Cadre Commercial,3,23,21,7,4,2,3,4,4,4,3,0,0.14,0,0,3,1,4,4,Marketing,0,Occasionnel,15,17
927,1294,36,0,5410,Célibataire,Consulting,Tech Lead,9,18,16,14,3,3,2,2,4,3,3,1,0.11,0,0,2,1,2,4,Infra & Cloud,0,Occasionnel,5,12
928,1295,44,0,7978,Marié(e),Consulting,Manager,1,10,10,7,1,3,3,4,4,3,3,0,0.11,1,1,2,1,15,3,Transformation Digitale,0,Occasionnel,0,5
929,1296,28,1,3867,Marié(e),Consulting,Consultant,1,2,2,2,4,2,1,4,2,3,3,1,0.12,0,1,2,1,2,3,Infra & Cloud,0,Frequent,2,2
930,1297,51,0,2838,Célibataire,Consulting,Consultant,0,8,7,0,2,2,1,3,2,2,3,0,0.14,0,0,6,1,6,2,Transformation Digitale,0,Frequent,7,7
931,1298,30,0,4695,Célibataire,Consulting,Tech Lead,7,10,8,4,3,3,2,3,3,3,3,1,0.18,0,0,3,1,9,2,Transformation Digitale,0,Aucun,1,7
932,1299,29,0,3339,Divorcé(e),Consulting,Consultant,3,10,7,7,2,3,1,3,1,3,3,1,0.13,1,2,2,1,7,3,Entrepreunariat,0,Occasionnel,7,7
933,1301,28,1,2080,Célibataire,Consulting,Assistant de Direction,2,5,3,2,4,3,1,1,2,2,3,0,0.11,0,0,2,1,1,3,Entrepreunariat,0,Occasionnel,1,2
934,1303,25,0,2096,Célibataire,Consulting,Assistant de Direction,1,2,2,2,4,3,1,2,4,2,3,0,0.18,0,0,3,1,1,3,Transformation Digitale,0,Occasionnel,2,1
935,1304,32,1,6209,Marié(e),Commercial,Cadre Commercial,1,10,10,7,3,4,2,4,3,4,3,0,0.15,0,2,4,1,8,3,Transformation Digitale,0,Occasionnel,0,8
936,1306,45,0,18061,Célibataire,Consulting,Senior Manager,3,22,0,0,2,3,5,2,3,3,4,0,0.22,0,0,4,1,25,3,Transformation Digitale,0,Frequent,0,0
937,1307,39,0,17123,Divorcé(e),Consulting,Senior Manager,6,21,19,9,3,2,4,2,4,3,3,1,0.13,0,2,4,1,13,4,Transformation Digitale,0,Occasionnel,15,2
938,1308,58,1,2372,Divorcé(e),Consulting,Assistant de Direction,1,2,2,2,1,3,1,3,4,3,3,0,0.12,0,2,3,1,23,4,Infra & Cloud,0,Occasionnel,2,2
939,1309,32,1,4883,Marié(e),Consulting,Consultant,1,10,10,4,4,3,2,3,1,3,3,0,0.18,1,1,3,1,7,2,Infra & Cloud,0,Occasionnel,1,1
940,1310,39,1,3904,Célibataire,Consulting,Assistant de Direction,0,6,5,2,3,3,1,1,1,3,3,0,0.13,1,0,2,1,23,3,Transformation Digitale,0,Occasionnel,0,3
941,1311,30,0,4627,Marié(e),Consulting,Consultant,0,10,9,2,1,2,2,4,1,3,3,0,0.12,0,1,6,1,6,3,Entrepreunariat,0,Occasionnel,6,7
942,1312,36,0,7094,Marié(e),Consulting,Manager,3,10,7,7,4,3,3,3,1,3,3,0,0.12,0,0,0,1,10,4,Entrepreunariat,0,Occasionnel,1,7
943,1314,46,0,3423,Célibataire,Ressources Humaines,Ressources Humaines,6,10,7,6,4,3,1,1,3,4,3,0,0.12,0,0,3,1,1,2,Infra & Cloud,0,Occasionnel,5,7
944,1315,28,0,6674,Marié(e),Consulting,Consultant,0,10,9,8,3,1,2,4,1,3,3,0,0.11,0,3,6,1,1,3,Infra & Cloud,0,Aucun,7,5
945,1317,50,0,16880,Marié(e),Consulting,Directeur Technique,4,25,3,2,4,3,4,1,2,3,3,1,0.11,0,0,2,1,28,3,Infra & Cloud,0,Occasionnel,1,2
946,1318,40,1,9094,Célibataire,Commercial,Cadre Commercial,2,9,5,4,4,2,3,2,3,3,3,1,0.12,1,0,2,1,25,4,Marketing,0,Occasionnel,1,0
947,1319,52,1,8446,Célibataire,Commercial,Cadre Commercial,9,10,8,7,2,3,3,2,3,2,3,1,0.19,1,0,2,1,5,3,Infra & Cloud,0,Occasionnel,7,7
948,1321,30,0,11916,Marié(e),Consulting,Senior Manager,1,9,9,1,2,3,3,1,4,3,4,1,0.23,0,2,2,1,17,4,Transformation Digitale,0,Occasionnel,0,8
949,1322,39,1,4534,Célibataire,Consulting,Tech Lead,0,9,8,7,1,3,2,3,1,3,3,0,0.11,0,0,6,1,18,2,Infra & Cloud,0,Occasionnel,1,7
950,1324,31,0,9852,Divorcé(e),Commercial,Cadre Commercial,1,10,10,8,4,3,3,3,1,2,3,1,0.19,0,1,5,1,2,4,Infra & Cloud,0,Aucun,9,6
951,1329,41,1,6151,Célibataire,Commercial,Cadre Commercial,1,19,19,2,3,1,2,2,1,3,3,0,0.13,0,0,4,1,10,2,Transformation Digitale,0,Aucun,11,9
952,1331,31,0,2302,Célibataire,Commercial,Représentant Commercial,1,3,3,2,4,3,1,2,1,4,3,1,0.11,1,0,2,1,1,3,Infra & Cloud,0,Frequent,2,2
953,1333,44,1,2362,Marié(e),Consulting,Consultant,4,10,3,2,1,3,1,1,3,4,3,0,0.12,1,0,4,1,3,3,Infra & Cloud,0,Occasionnel,1,2
954,1334,42,1,17861,Marié(e),Consulting,Senior Manager,0,21,20,8,3,3,4,3,4,2,3,1,0.13,0,0,3,1,2,1,Infra & Cloud,0,Aucun,2,10
955,1336,55,0,19187,Marié(e),Consulting,Senior Manager,4,23,19,9,4,1,5,3,4,3,3,0,0.14,0,1,5,1,2,2,Transformation Digitale,0,Occasionnel,9,11
956,1338,56,1,19717,Célibataire,Ressources Humaines,Senior Manager,6,36,7,3,4,3,5,2,1,3,3,0,0.14,0,0,4,1,8,4,Infra & Cloud,0,Occasionnel,7,7
957,1340,40,1,3544,Divorcé(e),Consulting,Assistant de Direction,9,6,4,2,3,3,1,3,2,3,3,0,0.16,0,1,0,1,16,2,Infra & Cloud,0,Aucun,0,0
958,1344,34,1,8500,Divorcé(e),Consulting,Manager,0,10,9,7,4,3,3,4,4,2,3,0,0.11,0,1,0,1,9,3,Infra & Cloud,0,Occasionnel,1,6
959,1346,40,1,4661,Célibataire,Consulting,Assistant de Direction,1,9,9,8,3,3,2,4,3,3,3,0,0.13,0,0,4,1,2,3,Infra & Cloud,0,Occasionnel,8,8
960,1349,41,0,4103,Divorcé(e),Commercial,Cadre Commercial,0,10,9,3,3,3,2,1,4,3,3,0,0.17,0,1,2,1,1,3,Marketing,0,Frequent,1,7
961,1350,35,1,4249,Célibataire,Consulting,Assistant de Direction,1,9,9,6,3,3,2,3,2,3,3,1,0.11,0,0,3,1,4,4,Infra & Cloud,0,Frequent,1,1
962,1352,51,1,14026,Divorcé(e),Ressources Humaines,Senior Manager,1,33,33,9,3,3,4,2,2,3,3,1,0.11,0,1,2,1,5,3,Infra & Cloud,0,Occasionnel,0,10
963,1355,38,0,6893,Divorcé(e),Commercial,Cadre Commercial,3,11,7,7,2,3,2,1,4,3,3,0,0.15,0,1,3,1,2,2,Infra & Cloud,0,Occasionnel,1,7
964,1356,34,0,6125,Célibataire,Commercial,Cadre Commercial,1,10,10,8,3,3,2,1,4,4,3,0,0.12,0,0,6,1,15,2,Transformation Digitale,0,Occasionnel,9,6
965,1358,25,1,3669,Marié(e),Consulting,Consultant,3,7,3,2,4,3,1,4,3,2,3,0,0.11,0,3,6,1,19,1,Transformation Digitale,0,Occasionnel,1,2
966,1360,58,0,10008,Marié(e),Consulting,Tech Lead,7,31,10,9,3,2,3,1,4,2,3,1,0.14,1,0,0,1,7,4,Transformation Digitale,0,Occasionnel,5,9
967,1361,40,1,2387,Marié(e),Consulting,Consultant,3,7,4,2,2,3,1,2,3,3,4,0,0.22,0,1,3,1,1,4,Infra & Cloud,0,Occasionnel,0,3
968,1362,36,0,4639,Marié(e),Commercial,Cadre Commercial,2,17,15,7,1,4,2,1,4,2,3,0,0.16,0,1,2,1,7,3,Marketing,0,Frequent,6,13
969,1363,48,1,7898,Célibataire,Consulting,Tech Lead,1,11,10,9,4,3,3,4,3,3,3,0,0.11,0,0,2,1,4,3,Infra & Cloud,0,Occasionnel,0,8
970,1364,27,0,2534,Marié(e),Commercial,Représentant Commercial,8,5,1,0,3,4,1,4,2,3,3,0,0.14,0,1,4,1,11,3,Transformation Digitale,0,Occasionnel,0,0
971,1367,51,0,13142,Célibataire,Consulting,Tech Lead,3,29,5,2,4,2,4,2,2,2,3,0,0.16,0,0,1,1,11,2,Entrepreunariat,0,Occasionnel,0,3
972,1368,18,0,1611,Célibataire,Consulting,Consultant,1,0,0,0,4,3,1,4,3,4,3,0,0.15,0,0,5,1,1,3,Infra & Cloud,0,Aucun,0,0
973,1369,35,0,5363,Marié(e),Consulting,Consultant,0,10,9,7,4,2,2,4,2,3,3,0,0.12,0,1,0,1,1,3,Transformation Digitale,0,Occasionnel,0,0
974,1371,27,1,5071,Célibataire,Commercial,Cadre Commercial,3,8,6,2,4,1,2,4,2,3,4,0,0.2,0,0,3,1,2,1,Infra & Cloud,0,Frequent,0,0
975,1372,55,1,13695,Célibataire,Commercial,Cadre Commercial,6,24,19,7,1,4,4,3,3,2,3,1,0.17,1,0,2,1,13,4,Marketing,0,Occasionnel,3,8
976,1373,56,1,13402,Marié(e),Consulting,Tech Lead,4,33,19,16,4,3,4,2,1,3,3,1,0.12,0,1,0,1,23,3,Infra & Cloud,0,Occasionnel,15,9
977,1374,34,0,2029,Divorcé(e),Consulting,Assistant de Direction,1,5,5,4,1,2,1,3,3,3,4,0,0.2,0,3,2,1,26,1,Entrepreunariat,0,Aucun,0,0
978,1375,40,0,6377,Divorcé(e),Consulting,Manager,5,15,12,11,2,4,2,3,2,3,4,0,0.2,0,3,0,1,2,1,Transformation Digitale,0,Occasionnel,11,8
979,1377,34,1,5429,Marié(e),Consulting,Consultant,4,10,8,7,2,3,2,3,1,3,3,0,0.13,0,2,1,1,29,3,Transformation Digitale,0,Occasionnel,7,7
980,1379,31,0,2785,Célibataire,Commercial,Représentant Commercial,7,3,1,0,3,2,1,4,3,4,3,0,0.14,1,0,3,1,2,3,Infra & Cloud,0,Frequent,0,0
981,1380,35,0,4614,Marié(e),Commercial,Cadre Commercial,0,5,4,2,4,3,2,3,3,2,3,1,0.18,1,1,0,1,18,4,Marketing,0,Frequent,3,2
982,1382,38,1,2610,Divorcé(e),Consulting,Assistant de Direction,1,4,4,2,4,4,1,3,4,3,3,0,0.11,0,3,2,1,7,3,Infra & Cloud,0,Frequent,0,3
983,1383,34,0,6687,Célibataire,Consulting,Manager,1,14,14,11,3,3,2,4,4,4,3,0,0.11,0,0,2,1,2,4,Entrepreunariat,0,Occasionnel,4,11
984,1387,28,1,4724,Marié(e),Commercial,Cadre Commercial,1,5,5,3,3,2,2,1,3,3,3,0,0.11,0,1,0,1,26,3,Infra & Cloud,0,Occasionnel,0,4
985,1389,31,1,6179,Marié(e),Consulting,Tech Lead,1,10,10,2,4,3,2,3,4,2,3,1,0.15,1,2,3,1,22,4,Transformation Digitale,0,Occasionnel,6,7
986,1390,39,1,6120,Marié(e),Commercial,Cadre Commercial,3,8,5,4,1,2,2,4,4,4,3,1,0.12,0,2,2,1,21,4,Infra & Cloud,0,Occasionnel,1,4
987,1391,51,1,10596,Marié(e),Commercial,Cadre Commercial,2,14,4,2,2,3,3,2,2,3,3,0,0.11,0,0,5,1,2,3,Marketing,0,Frequent,3,2
988,1392,41,0,5467,Divorcé(e),Consulting,Assistant de Direction,3,12,6,2,4,3,2,4,1,2,3,1,0.14,0,2,4,1,22,3,Infra & Cloud,0,Frequent,3,3
989,1394,37,1,2996,Marié(e),Consulting,Assistant de Direction,7,8,6,4,3,3,1,3,4,3,3,1,0.15,0,0,2,1,4,1,Infra & Cloud,0,Occasionnel,1,3
990,1395,33,1,9998,Marié(e),Commercial,Cadre Commercial,6,8,5,4,2,3,2,4,1,4,3,0,0.13,0,0,2,1,5,1,Infra & Cloud,0,Frequent,1,2
991,1396,32,1,4078,Marié(e),Commercial,Cadre Commercial,0,4,3,2,3,3,2,2,1,2,3,1,0.13,0,3,3,1,2,1,Marketing,0,Occasionnel,1,2
992,1397,39,1,10920,Marié(e),Consulting,Manager,3,13,6,4,3,3,3,3,2,3,4,0,0.21,0,1,2,1,25,2,Infra & Cloud,0,Aucun,0,5
993,1399,25,1,6232,Marié(e),Commercial,Cadre Commercial,2,6,3,2,1,4,2,3,2,2,3,0,0.11,0,0,3,1,18,1,Infra & Cloud,0,Occasionnel,1,2
994,1401,52,0,13247,Marié(e),Consulting,Tech Lead,2,24,5,3,4,4,4,3,2,2,3,1,0.11,0,1,3,1,28,2,Transformation Digitale,0,Frequent,0,2
995,1402,43,0,4081,Célibataire,Consulting,Assistant de Direction,1,20,20,7,1,2,2,3,1,1,3,1,0.14,0,0,3,1,6,3,Transformation Digitale,0,Occasionnel,1,8
996,1403,27,0,5769,Marié(e),Commercial,Cadre Commercial,1,6,6,2,4,2,2,4,4,3,3,1,0.11,0,0,3,1,10,3,Marketing,0,Occasionnel,4,4
997,1405,27,0,2394,Célibataire,Consulting,Assistant de Direction,1,8,8,2,4,3,1,3,4,3,3,1,0.13,1,0,2,1,17,4,Infra & Cloud,0,Occasionnel,7,7
998,1407,26,1,3904,Célibataire,Consulting,Assistant de Direction,0,5,4,3,1,2,1,4,4,3,3,0,0.12,0,0,2,1,2,1,Transformation Digitale,0,Occasionnel,1,1
999,1408,42,0,16799,Marié(e),Ressources Humaines,Senior Manager,0,21,20,7,3,3,4,1,3,3,3,0,0.14,0,1,5,1,10,3,Ressources Humaines,0,Occasionnel,0,9
1000,1409,52,0,2950,Marié(e),Consulting,Consultant,9,12,5,4,3,3,1,1,3,1,3,0,0.13,0,0,2,1,8,4,Autre,0,Occasionnel,0,4
1001,1411,37,0,3629,Célibataire,Consulting,Consultant,4,8,3,2,1,3,1,3,1,3,3,0,0.18,0,0,6,1,11,3,Transformation Digitale,0,Occasionnel,0,2
1002,1412,35,1,9362,Célibataire,Consulting,Tech Lead,2,10,2,2,3,3,3,4,3,3,3,0,0.11,0,0,2,1,18,2,Infra & Cloud,0,Frequent,2,2
1003,1415,25,1,3229,Marié(e),Consulting,Consultant,4,7,3,2,1,3,1,4,2,2,3,0,0.11,0,1,2,1,1,3,Entrepreunariat,0,Occasionnel,0,2
1004,1417,26,1,3578,Célibataire,Consulting,Consultant,0,8,7,7,3,4,1,1,4,3,3,0,0.12,0,0,2,1,7,3,Autre,0,Occasionnel,0,7
1005,1419,29,1,7988,Célibataire,Ressources Humaines,Ressources Humaines,1,10,10,9,2,2,3,1,1,2,3,0,0.13,0,0,3,1,17,3,Autre,0,Occasionnel,0,9
1006,1420,49,1,4284,Célibataire,Consulting,Consultant,3,20,4,3,1,2,2,1,1,3,4,0,0.2,1,0,2,1,28,2,Infra & Cloud,0,Frequent,1,3
1007,1421,29,0,7553,Célibataire,Consulting,Manager,0,9,8,7,3,3,3,4,1,3,3,1,0.12,1,0,1,1,14,1,Autre,0,Frequent,7,7
1008,1422,54,0,17328,Célibataire,Consulting,Directeur Technique,6,29,20,7,4,3,4,4,4,2,3,0,0.19,0,0,3,1,1,3,Transformation Digitale,0,Occasionnel,12,7
1009,1423,58,0,19701,Marié(e),Consulting,Directeur Technique,3,32,9,8,4,3,5,1,3,3,4,1,0.21,0,1,3,1,1,3,Transformation Digitale,0,Occasionnel,1,5
1010,1424,55,1,14732,Divorcé(e),Consulting,Directeur Technique,2,31,7,7,2,4,4,4,4,4,3,0,0.13,0,2,4,1,1,4,Transformation Digitale,0,Occasionnel,0,0
1011,1425,36,0,9278,Célibataire,Commercial,Cadre Commercial,3,15,5,4,1,3,2,2,4,3,3,1,0.16,0,0,3,1,3,4,Marketing,0,Occasionnel,0,1
1012,1427,31,0,1359,Célibataire,Commercial,Représentant Commercial,1,1,1,0,2,1,1,3,2,3,3,0,0.12,1,0,3,1,1,4,Infra & Cloud,0,Frequent,0,0
1013,1428,30,0,4779,Divorcé(e),Commercial,Cadre Commercial,7,8,3,2,4,3,2,1,2,3,3,0,0.14,0,2,3,1,7,4,Marketing,0,Occasionnel,0,2
1014,1430,31,0,16422,Célibataire,Consulting,Directeur Technique,3,9,3,2,1,3,4,2,3,4,3,0,0.11,0,0,3,1,8,5,Infra & Cloud,0,Occasionnel,1,0
1015,1431,34,1,2996,Divorcé(e),Consulting,Assistant de Direction,5,10,4,3,4,3,1,1,3,3,3,0,0.14,0,2,2,1,1,4,Autre,0,Frequent,1,3
1016,1433,31,0,1261,Célibataire,Consulting,Assistant de Direction,1,1,1,0,1,2,1,2,3,4,3,0,0.12,1,0,3,1,8,3,Infra & Cloud,0,Occasionnel,0,0
1017,1434,27,1,2099,Marié(e),Consulting,Consultant,0,6,5,0,2,3,1,1,2,4,3,0,0.14,0,0,3,1,11,1,Infra & Cloud,0,Occasionnel,1,4
1018,1435,36,1,5810,Célibataire,Consulting,Consultant,1,10,10,4,1,2,2,4,3,2,3,0,0.16,0,0,2,1,4,4,Infra & Cloud,0,Occasionnel,1,8
